!Version=2,type=RED,encoding=MBCS
FILECONT, TITLE
0,1
UserSettings,U_RD,U_EVAP,U_FLOW,U_VALUES,U_DATETIME
UserSettingsValues,mm,mm/day,m3/s,mm/hr,mm-dd-yyyy hh:mm
G_START,G_TS,G_NPROFILES,G_ARD,G_EVAP,G_UCWI,G_API30,G_SMS,G_SMD,G_WI,G_CINI,G_BF0,G_RP,G_DUR,G_RPT
01/01/2099 00:00:00,300,1,0,0,0.000,0,0,0.000,0,0,0,0.0000,0.0,POT
L_ARF,L_ARD,L_EVAP,L_UCWI,L_API30,L_SMS,L_SMD,L_WI,L_CINI,L_BF0
0.00,0,0,0.000,0,0,0.000,0,0,0
L_PTITLE,L_PDESC,L_GAUGE_DATA
1,COV2018_Current_2y24h_Z1S_SCS,
L_ACF,L_SCF
1.000,1.000
P_DATETIME,1
01/01/2099 00:00:00,0.000
01/01/2099 00:05:00,1.494
01/01/2099 00:10:00,1.189
01/01/2099 00:15:00,1.143
01/01/2099 00:20:00,1.098
01/01/2099 00:25:00,1.053
01/01/2099 00:30:00,1.019
01/01/2099 00:35:00,1.019
01/01/2099 00:40:00,1.075
01/01/2099 00:45:00,1.121
01/01/2099 00:50:00,1.166
01/01/2099 00:55:00,1.211
01/01/2099 01:00:00,1.313
01/01/2099 01:05:00,1.585
01/01/2099 01:10:00,1.641
01/01/2099 01:15:00,1.687
01/01/2099 01:20:00,1.732
01/01/2099 01:25:00,1.777
01/01/2099 01:30:00,1.789
01/01/2099 01:35:00,1.698
01/01/2099 01:40:00,1.698
01/01/2099 01:45:00,1.653
01/01/2099 01:50:00,1.709
01/01/2099 01:55:00,1.732
01/01/2099 02:00:00,1.709
01/01/2099 02:05:00,1.755
01/01/2099 02:10:00,1.811
01/01/2099 02:15:00,1.811
01/01/2099 02:20:00,1.845
01/01/2099 02:25:00,1.845
01/01/2099 02:30:00,1.811
01/01/2099 02:35:00,1.811
01/01/2099 02:40:00,1.811
01/01/2099 02:45:00,1.811
01/01/2099 02:50:00,1.811
01/01/2099 02:55:00,1.811
01/01/2099 03:00:00,1.800
01/01/2099 03:05:00,1.755
01/01/2099 03:10:00,1.811
01/01/2099 03:15:00,1.811
01/01/2099 03:20:00,1.811
01/01/2099 03:25:00,1.834
01/01/2099 03:30:00,1.891
01/01/2099 03:35:00,1.981
01/01/2099 03:40:00,2.038
01/01/2099 03:45:00,1.992
01/01/2099 03:50:00,2.049
01/01/2099 03:55:00,2.094
01/01/2099 04:00:00,2.094
01/01/2099 04:05:00,2.094
01/01/2099 04:10:00,2.094
01/01/2099 04:15:00,2.140
01/01/2099 04:20:00,2.185
01/01/2099 04:25:00,2.208
01/01/2099 04:30:00,2.219
01/01/2099 04:35:00,2.264
01/01/2099 04:40:00,2.321
01/01/2099 04:45:00,2.366
01/01/2099 04:50:00,2.411
01/01/2099 04:55:00,2.457
01/01/2099 05:00:00,2.513
01/01/2099 05:05:00,2.604
01/01/2099 05:10:00,2.660
01/01/2099 05:15:00,2.706
01/01/2099 05:20:00,2.751
01/01/2099 05:25:00,2.796
01/01/2099 05:30:00,2.819
01/01/2099 05:35:00,2.774
01/01/2099 05:40:00,2.887
01/01/2099 05:45:00,2.932
01/01/2099 05:50:00,2.977
01/01/2099 05:55:00,3.045
01/01/2099 06:00:00,3.170
01/01/2099 06:05:00,3.396
01/01/2099 06:10:00,3.453
01/01/2099 06:15:00,3.498
01/01/2099 06:20:00,3.543
01/01/2099 06:25:00,3.589
01/01/2099 06:30:00,3.566
01/01/2099 06:35:00,3.340
01/01/2099 06:40:00,3.340
01/01/2099 06:45:00,3.430
01/01/2099 06:50:00,3.555
01/01/2099 06:55:00,3.691
01/01/2099 07:00:00,3.849
01/01/2099 07:05:00,4.075
01/01/2099 07:10:00,4.358
01/01/2099 07:15:00,4.630
01/01/2099 07:20:00,4.936
01/01/2099 07:25:00,5.275
01/01/2099 07:30:00,6.860
01/01/2099 07:35:00,12.113
01/01/2099 07:40:00,13.188
01/01/2099 07:45:00,13.551
01/01/2099 07:50:00,13.539
01/01/2099 07:55:00,13.155
01/01/2099 08:00:00,11.773
01/01/2099 08:05:00,8.151
01/01/2099 08:10:00,6.962
01/01/2099 08:15:00,6.192
01/01/2099 08:20:00,5.558
01/01/2099 08:25:00,5.060
01/01/2099 08:30:00,4.823
01/01/2099 08:35:00,5.094
01/01/2099 08:40:00,4.811
01/01/2099 08:45:00,4.585
01/01/2099 08:50:00,4.358
01/01/2099 08:55:00,4.132
01/01/2099 09:00:00,3.917
01/01/2099 09:05:00,3.736
01/01/2099 09:10:00,3.566
01/01/2099 09:15:00,3.430
01/01/2099 09:20:00,3.294
01/01/2099 09:25:00,3.158
01/01/2099 09:30:00,3.079
01/01/2099 09:35:00,3.170
01/01/2099 09:40:00,3.170
01/01/2099 09:45:00,3.079
01/01/2099 09:50:00,2.989
01/01/2099 09:55:00,2.943
01/01/2099 10:00:00,2.921
01/01/2099 10:05:00,2.830
01/01/2099 10:10:00,2.717
01/01/2099 10:15:00,2.717
01/01/2099 10:20:00,2.717
01/01/2099 10:25:00,2.672
01/01/2099 10:30:00,2.626
01/01/2099 10:35:00,2.717
01/01/2099 10:40:00,2.604
01/01/2099 10:45:00,2.604
01/01/2099 10:50:00,2.604
01/01/2099 10:55:00,2.558
01/01/2099 11:00:00,2.491
01/01/2099 11:05:00,2.491
01/01/2099 11:10:00,2.377
01/01/2099 11:15:00,2.377
01/01/2099 11:20:00,2.377
01/01/2099 11:25:00,2.332
01/01/2099 11:30:00,2.253
01/01/2099 11:35:00,2.208
01/01/2099 11:40:00,2.151
01/01/2099 11:45:00,2.151
01/01/2099 11:50:00,2.151
01/01/2099 11:55:00,2.128
01/01/2099 12:00:00,2.094
01/01/2099 12:05:00,2.094
01/01/2099 12:10:00,2.151
