!Version=2,type=RED,encoding=MBCS
FILECONT, TITLE
0,1
UserSettings,U_RD,U_EVAP,U_FLOW,U_VALUES,U_DATETIME
UserSettingsValues,mm,mm/day,m3/s,mm/hr,mm-dd-yyyy hh:mm
G_START,G_TS,G_NPROFILES,G_ARD,G_EVAP,G_UCWI,G_API30,G_SMS,G_SMD,G_WI,G_CINI,G_BF0,G_RP,G_DUR,G_RPT
01/01/2099 00:00:00,300,1,0,0,0.000,0,0,0.000,0,0,0,0.0000,0.0,POT
L_ARF,L_ARD,L_EVAP,L_UCWI,L_API30,L_SMS,L_SMD,L_WI,L_CINI,L_BF0
0.00,0,0,0.000,0,0,0.000,0,0,0
L_PTITLE,L_PDESC,L_GAUGE_DATA
1,COV2018_2100Moderate_10y24h_Z5_SCS,
L_ACF,L_SCF
1.000,1.000
P_DATETIME,1
01/01/2099 00:00:00,0.000
01/01/2099 00:05:00,3.650
01/01/2099 00:10:00,2.903
01/01/2099 00:15:00,2.793
01/01/2099 00:20:00,2.682
01/01/2099 00:25:00,2.572
01/01/2099 00:30:00,2.489
01/01/2099 00:35:00,2.489
01/01/2099 00:40:00,2.627
01/01/2099 00:45:00,2.737
01/01/2099 00:50:00,2.848
01/01/2099 00:55:00,2.959
01/01/2099 01:00:00,3.207
01/01/2099 01:05:00,3.871
01/01/2099 01:10:00,4.009
01/01/2099 01:15:00,4.120
01/01/2099 01:20:00,4.231
01/01/2099 01:25:00,4.341
01/01/2099 01:30:00,4.369
01/01/2099 01:35:00,4.148
01/01/2099 01:40:00,4.148
01/01/2099 01:45:00,4.037
01/01/2099 01:50:00,4.175
01/01/2099 01:55:00,4.231
01/01/2099 02:00:00,4.175
01/01/2099 02:05:00,4.286
01/01/2099 02:10:00,4.424
01/01/2099 02:15:00,4.424
01/01/2099 02:20:00,4.507
01/01/2099 02:25:00,4.507
01/01/2099 02:30:00,4.424
01/01/2099 02:35:00,4.424
01/01/2099 02:40:00,4.424
01/01/2099 02:45:00,4.424
01/01/2099 02:50:00,4.424
01/01/2099 02:55:00,4.424
01/01/2099 03:00:00,4.396
01/01/2099 03:05:00,4.286
01/01/2099 03:10:00,4.424
01/01/2099 03:15:00,4.424
01/01/2099 03:20:00,4.424
01/01/2099 03:25:00,4.479
01/01/2099 03:30:00,4.618
01/01/2099 03:35:00,4.839
01/01/2099 03:40:00,4.977
01/01/2099 03:45:00,4.867
01/01/2099 03:50:00,5.005
01/01/2099 03:55:00,5.115
01/01/2099 04:00:00,5.115
01/01/2099 04:05:00,5.115
01/01/2099 04:10:00,5.115
01/01/2099 04:15:00,5.226
01/01/2099 04:20:00,5.337
01/01/2099 04:25:00,5.392
01/01/2099 04:30:00,5.420
01/01/2099 04:35:00,5.530
01/01/2099 04:40:00,5.668
01/01/2099 04:45:00,5.779
01/01/2099 04:50:00,5.890
01/01/2099 04:55:00,6.000
01/01/2099 05:00:00,6.138
01/01/2099 05:05:00,6.360
01/01/2099 05:10:00,6.498
01/01/2099 05:15:00,6.609
01/01/2099 05:20:00,6.719
01/01/2099 05:25:00,6.830
01/01/2099 05:30:00,6.885
01/01/2099 05:35:00,6.774
01/01/2099 05:40:00,7.051
01/01/2099 05:45:00,7.162
01/01/2099 05:50:00,7.272
01/01/2099 05:55:00,7.438
01/01/2099 06:00:00,7.742
01/01/2099 06:05:00,8.295
01/01/2099 06:10:00,8.434
01/01/2099 06:15:00,8.544
01/01/2099 06:20:00,8.655
01/01/2099 06:25:00,8.765
01/01/2099 06:30:00,8.710
01/01/2099 06:35:00,8.157
01/01/2099 06:40:00,8.157
01/01/2099 06:45:00,8.378
01/01/2099 06:50:00,8.682
01/01/2099 06:55:00,9.014
01/01/2099 07:00:00,9.401
01/01/2099 07:05:00,9.954
01/01/2099 07:10:00,10.646
01/01/2099 07:15:00,11.309
01/01/2099 07:20:00,12.056
01/01/2099 07:25:00,12.885
01/01/2099 07:30:00,16.756
01/01/2099 07:35:00,29.586
01/01/2099 07:40:00,32.213
01/01/2099 07:45:00,33.098
01/01/2099 07:50:00,33.070
01/01/2099 07:55:00,32.130
01/01/2099 08:00:00,28.757
01/01/2099 08:05:00,19.909
01/01/2099 08:10:00,17.005
01/01/2099 08:15:00,15.125
01/01/2099 08:20:00,13.577
01/01/2099 08:25:00,12.360
01/01/2099 08:30:00,11.779
01/01/2099 08:35:00,12.443
01/01/2099 08:40:00,11.752
01/01/2099 08:45:00,11.199
01/01/2099 08:50:00,10.646
01/01/2099 08:55:00,10.093
01/01/2099 09:00:00,9.567
01/01/2099 09:05:00,9.125
01/01/2099 09:10:00,8.710
01/01/2099 09:15:00,8.378
01/01/2099 09:20:00,8.046
01/01/2099 09:25:00,7.715
01/01/2099 09:30:00,7.521
01/01/2099 09:35:00,7.742
01/01/2099 09:40:00,7.742
01/01/2099 09:45:00,7.521
01/01/2099 09:50:00,7.300
01/01/2099 09:55:00,7.189
01/01/2099 10:00:00,7.134
01/01/2099 10:05:00,6.913
01/01/2099 10:10:00,6.636
01/01/2099 10:15:00,6.636
01/01/2099 10:20:00,6.636
01/01/2099 10:25:00,6.526
01/01/2099 10:30:00,6.415
01/01/2099 10:35:00,6.636
01/01/2099 10:40:00,6.360
01/01/2099 10:45:00,6.360
01/01/2099 10:50:00,6.360
01/01/2099 10:55:00,6.249
01/01/2099 11:00:00,6.083
01/01/2099 11:05:00,6.083
01/01/2099 11:10:00,5.807
01/01/2099 11:15:00,5.807
01/01/2099 11:20:00,5.807
01/01/2099 11:25:00,5.696
01/01/2099 11:30:00,5.503
01/01/2099 11:35:00,5.392
01/01/2099 11:40:00,5.254
01/01/2099 11:45:00,5.254
01/01/2099 11:50:00,5.254
01/01/2099 11:55:00,5.198
01/01/2099 12:00:00,5.115
01/01/2099 12:05:00,5.115
01/01/2099 12:10:00,5.254
