!Version=2,type=RED,encoding=MBCS
FILECONT, TITLE
0,1
UserSettings,U_RD,U_EVAP,U_FLOW,U_VALUES,U_DATETIME
UserSettingsValues,mm,mm/day,m3/s,mm/hr,mm-dd-yyyy hh:mm
G_START,G_TS,G_NPROFILES,G_ARD,G_EVAP,G_UCWI,G_API30,G_SMS,G_SMD,G_WI,G_CINI,G_BF0,G_RP,G_DUR,G_RPT
01/01/2099 00:00:00,300,1,0,0,0.000,0,0,0.000,0,0,0,0.0000,0.0,POT
L_ARF,L_ARD,L_EVAP,L_UCWI,L_API30,L_SMS,L_SMD,L_WI,L_CINI,L_BF0
0.00,0,0,0.000,0,0,0.000,0,0,0
L_PTITLE,L_PDESC,L_GAUGE_DATA
1,COV2018_2050High_10y24h_Z1N_SCS,
L_ACF,L_SCF
1.000,1.000
P_DATETIME,1
01/01/2099 00:00:00,0.000
01/01/2099 00:05:00,3.432
01/01/2099 00:10:00,2.730
01/01/2099 00:15:00,2.626
01/01/2099 00:20:00,2.522
01/01/2099 00:25:00,2.418
01/01/2099 00:30:00,2.340
01/01/2099 00:35:00,2.340
01/01/2099 00:40:00,2.470
01/01/2099 00:45:00,2.574
01/01/2099 00:50:00,2.678
01/01/2099 00:55:00,2.782
01/01/2099 01:00:00,3.016
01/01/2099 01:05:00,3.640
01/01/2099 01:10:00,3.770
01/01/2099 01:15:00,3.874
01/01/2099 01:20:00,3.978
01/01/2099 01:25:00,4.082
01/01/2099 01:30:00,4.108
01/01/2099 01:35:00,3.900
01/01/2099 01:40:00,3.900
01/01/2099 01:45:00,3.796
01/01/2099 01:50:00,3.926
01/01/2099 01:55:00,3.978
01/01/2099 02:00:00,3.926
01/01/2099 02:05:00,4.030
01/01/2099 02:10:00,4.160
01/01/2099 02:15:00,4.160
01/01/2099 02:20:00,4.238
01/01/2099 02:25:00,4.238
01/01/2099 02:30:00,4.160
01/01/2099 02:35:00,4.160
01/01/2099 02:40:00,4.160
01/01/2099 02:45:00,4.160
01/01/2099 02:50:00,4.160
01/01/2099 02:55:00,4.160
01/01/2099 03:00:00,4.134
01/01/2099 03:05:00,4.030
01/01/2099 03:10:00,4.160
01/01/2099 03:15:00,4.160
01/01/2099 03:20:00,4.160
01/01/2099 03:25:00,4.212
01/01/2099 03:30:00,4.342
01/01/2099 03:35:00,4.550
01/01/2099 03:40:00,4.680
01/01/2099 03:45:00,4.576
01/01/2099 03:50:00,4.706
01/01/2099 03:55:00,4.810
01/01/2099 04:00:00,4.810
01/01/2099 04:05:00,4.810
01/01/2099 04:10:00,4.810
01/01/2099 04:15:00,4.914
01/01/2099 04:20:00,5.018
01/01/2099 04:25:00,5.070
01/01/2099 04:30:00,5.096
01/01/2099 04:35:00,5.200
01/01/2099 04:40:00,5.330
01/01/2099 04:45:00,5.434
01/01/2099 04:50:00,5.538
01/01/2099 04:55:00,5.642
01/01/2099 05:00:00,5.772
01/01/2099 05:05:00,5.980
01/01/2099 05:10:00,6.110
01/01/2099 05:15:00,6.214
01/01/2099 05:20:00,6.318
01/01/2099 05:25:00,6.422
01/01/2099 05:30:00,6.474
01/01/2099 05:35:00,6.370
01/01/2099 05:40:00,6.630
01/01/2099 05:45:00,6.734
01/01/2099 05:50:00,6.838
01/01/2099 05:55:00,6.994
01/01/2099 06:00:00,7.280
01/01/2099 06:05:00,7.800
01/01/2099 06:10:00,7.930
01/01/2099 06:15:00,8.034
01/01/2099 06:20:00,8.138
01/01/2099 06:25:00,8.242
01/01/2099 06:30:00,8.190
01/01/2099 06:35:00,7.670
01/01/2099 06:40:00,7.670
01/01/2099 06:45:00,7.878
01/01/2099 06:50:00,8.164
01/01/2099 06:55:00,8.475
01/01/2099 07:00:00,8.839
01/01/2099 07:05:00,9.359
01/01/2099 07:10:00,10.009
01/01/2099 07:15:00,10.633
01/01/2099 07:20:00,11.335
01/01/2099 07:25:00,12.115
01/01/2099 07:30:00,15.755
01/01/2099 07:35:00,27.818
01/01/2099 07:40:00,30.288
01/01/2099 07:45:00,31.120
01/01/2099 07:50:00,31.094
01/01/2099 07:55:00,30.210
01/01/2099 08:00:00,27.038
01/01/2099 08:05:00,18.719
01/01/2099 08:10:00,15.989
01/01/2099 08:15:00,14.221
01/01/2099 08:20:00,12.765
01/01/2099 08:25:00,11.621
01/01/2099 08:30:00,11.075
01/01/2099 08:35:00,11.699
01/01/2099 08:40:00,11.049
01/01/2099 08:45:00,10.529
01/01/2099 08:50:00,10.009
01/01/2099 08:55:00,9.489
01/01/2099 09:00:00,8.995
01/01/2099 09:05:00,8.579
01/01/2099 09:10:00,8.190
01/01/2099 09:15:00,7.878
01/01/2099 09:20:00,7.566
01/01/2099 09:25:00,7.254
01/01/2099 09:30:00,7.072
01/01/2099 09:35:00,7.280
01/01/2099 09:40:00,7.280
01/01/2099 09:45:00,7.072
01/01/2099 09:50:00,6.864
01/01/2099 09:55:00,6.760
01/01/2099 10:00:00,6.708
01/01/2099 10:05:00,6.500
01/01/2099 10:10:00,6.240
01/01/2099 10:15:00,6.240
01/01/2099 10:20:00,6.240
01/01/2099 10:25:00,6.136
01/01/2099 10:30:00,6.032
01/01/2099 10:35:00,6.240
01/01/2099 10:40:00,5.980
01/01/2099 10:45:00,5.980
01/01/2099 10:50:00,5.980
01/01/2099 10:55:00,5.876
01/01/2099 11:00:00,5.720
01/01/2099 11:05:00,5.720
01/01/2099 11:10:00,5.460
01/01/2099 11:15:00,5.460
01/01/2099 11:20:00,5.460
01/01/2099 11:25:00,5.356
01/01/2099 11:30:00,5.174
01/01/2099 11:35:00,5.070
01/01/2099 11:40:00,4.940
01/01/2099 11:45:00,4.940
01/01/2099 11:50:00,4.940
01/01/2099 11:55:00,4.888
01/01/2099 12:00:00,4.810
01/01/2099 12:05:00,4.810
01/01/2099 12:10:00,4.940
