node_id,FloodDepth
MH1400226,-2.024977684020996
MH1400228,-0.713187038898468
MH1400230,-1.6471686363220215
MH1400232,-2.3037781715393066
MH1400234,-3.0863776206970215
MH1400236,-3.140212059020996
MH1400238,-2.9808971881866455
MH1400240,-3.161924123764038
MH1400242,-3.259539842605591
MH1400244,-3.1395702362060547
MH1498064,-1.9646943807601929
MH1498069,-2.607738733291626
MH396965,-2.7332448959350586
MH397219,-0.997844934463501
MH397221,-0.7616430521011353
MH397654,-0.8124524354934692
MH397904,-2.53816294670105
MH398171,-3.378143548965454
MH398172,-3.179292917251587
MH398173,-2.246197462081909
MH398175,-2.4199726581573486
MH398558,-2.60634183883667
MH398560,-2.2218708992004395
MH398561,-2.526489019393921
MH398562,-2.0634963512420654
MH398563,-2.019047498703003
MH400936,-1.723968744277954
MH400937,-2.7890872955322266
MH400939,0.026972569525241852
MH400940,-0.6341971158981323
MH400941,-0.4146729111671448
MH400942,0.35679593682289124
MH400943,-0.1690344214439392
MH400944,-0.07259296625852585
MH401323,-0.694267988204956
MH401324,-0.7396307587623596
MH402868,-1.0692822933197021
MH402978,-1.800336241722107
MH403713,-1.3103688955307007
MH405860,-1.9039411544799805
MH405861,-1.9132493734359741
MH405862,-1.1955119371414185
MH405863,-2.6152920722961426
MH405864,-3.259380340576172
MH405865,-1.6473605632781982
MH405938,-1.3858593702316284
MH405939,-2.0644893646240234
MH405940,-2.474043369293213
MH405941,0.132557675242424
MH405942,-2.3133389949798584
MH405945,-2.319721221923828
MH405946,-2.4459638595581055
MH406956,-2.7317802906036377
MH406956_1,-2.6184091567993164
MH407003,-0.8128209114074707
MH409133,-0.053723543882369995
MH409134,-0.7004018425941467
MH409138,-1.1834262609481812
MH409141,-1.7855480909347534
MH410048,-0.42469605803489685
MH411165,-1.4896496534347534
MH411166,-0.44913193583488464
MH411168,-1.6208059787750244
MH411169,-0.07847507297992706
MH411170,-0.11691973358392715
MH411654,-0.6938267350196838
MH411662,0.008440643548965454
MH412047,-0.8991921544075012
MH412767,-1.273453712463379
MH412768,-1.0418020486831665
MH413144,-2.274245262145996
MH413145,-1.4129432439804077
MH413146,-1.7186559438705444
MH413148,-1.9732389450073242
MH413985,-0.4868221580982208
MH413986,-0.1706574410200119
MH413987,-0.5851455926895142
MH413988,-1.2198017835617065
MH413989,-1.2571467161178589
MH413990,-0.23510155081748962
MH413991,-0.5154291391372681
MH415126,-1.8811922073364258
MH415869,-0.9671064615249634
MH415870,-1.4563524723052979
MH417659,-1.8331568241119385
MH417662,-0.5696459412574768
MH417663,-0.1373504251241684
MH417664,-0.5090764164924622
MH417665,-2.204317331314087
MH417669,-0.07399912923574448
MH417670,-2.5465686321258545
MH417671,-1.453739881515503
MH418157,-1.5093046426773071
MH418158,-1.1379055976867676
MH418233,-0.6962783336639404
MH418234,-1.0542919635772705
MH418704,-0.9270188212394714
MH418990,-3.174665689468384
MH418992,-2.9147884845733643
MH418993,-2.8198938369750977
MH418995,-2.6858930587768555
MH422562,-0.48620980978012085
MH422563,-0.7004411220550537
MH422564,-0.6036186218261719
MH422566,-0.43927091360092163
MH422569,-0.9490408897399902
MH423068,-0.6855692863464355
MH423069,0.26089954376220703
MH423466,-2.620582342147827
MH423970,-3.337911605834961
MHJ11_L,-0.14374250173568726
MHJ12_L,0.14167581498622894
MHJ22_L,-1.6186549663543701
MHJ23_L,-2.3335886001586914
MHJ25_L,-0.9448397159576416
MHJ26_L,-1.6736935377120972
MHJ27_L,-1.3880109786987305
MHJ28_L,0.3571482002735138
MHJ31_L,0.007498269435018301
MHJ6_L,0.31487321853637695
MHJ7_L,-0.9206883311271667
MHJ8_L,-1.2765860557556152
MHJ9_L,-1.3090236186981201
MH492576,0.16827300190925598
MH414536,-2.888212203979492
MH414965,-2.9994306564331055
MH1371142,-3.0394365787506104
MH1371153,-2.950018882751465
MH1371167,-2.4151129722595215
MH1371174,-2.320099353790283
MH1371181,-2.9799115657806396
MH1371196,-2.9084699153900146
MH1371208,-3.60884952545166
MH1371238,-3.4477100372314453
MH397068,-0.7299131751060486
MH397074,-1.1051716804504395
MH397076,-2.781561851501465
MH397653,-3.043063163757324
MH397666,-2.600898504257202
MH397759,-2.9492928981781006
MH398281,-4.197688579559326
MH398282,-3.2675230503082275
MH398283,-4.595227241516113
MH398284,-3.0466063022613525
MH400938,0.012053851038217545
MH404143,0.41183507442474365
MH404625,-2.556887149810791
MH404628,-3.2276294231414795
MH404631,-2.1660659313201904
MH408352,-1.9283125400543213
MH409049,-1.3072130680084229
MH410865,-2.4221572875976562
MH410868,-0.9934583902359009
MH416611,-2.8089537620544434
MH416612,-2.7835171222686768
MH417675,-1.7707077264785767
MH422045,-2.2445850372314453
MH422046,0.1790265142917633
MH422137,0.23408497869968414
MH423067,-0.49584805965423584
MH423969,-3.104327440261841
MHJ1_L,-3.130633592605591
MHJ2_L,-2.339370012283325
MHJ20_L,-2.614821672439575
MHJ21_L,0.11485427618026733
MHJ24_L,-2.4690001010894775
MHJ3_L,-0.9378545880317688
MHJ32_L,-2.3649158477783203
MH492375,-0.8721725940704346
MH499971,-2.373216390609741
MH396959,-1.3840582370758057
MH396964,-1.577082872390747
MH398541,-2.8305227756500244
MH398551,-0.4784378111362457
MH398555,-2.9070372581481934
MH398556,0.20560599863529205
MH398557,-0.11109637469053268
MH398559,-0.8064166307449341
MH413993,-1.410662293434143
MHJ4_L,0.04273337870836258
MHJ5_L,-0.009578111581504345
MH411652,0.14330433309078217
MH1401601,-0.23659391701221466
MH483854,0.713319718837738
