node_id,FloodDepth
MH1400226,-1.3373775482177734
MH1400228,0.32507339119911194
MH1400230,-0.5146210193634033
MH1400232,-1.6163636445999146
MH1400234,-1.2182697057724
MH1400236,-2.9997363090515137
MH1400238,-2.9229815006256104
MH1400240,-3.1572866439819336
MH1400242,-3.259539842605591
MH1400244,-3.1209771633148193
MH1498064,-0.8722785115242004
MH1498069,-1.9192736148834229
MH396965,-2.188448667526245
MH397219,-0.1996946632862091
MH397221,0.23843015730381012
MH397654,-0.08890431374311447
MH397904,-1.84779953956604
MH398171,-3.378143548965454
MH398172,-3.0796055793762207
MH398173,-0.5095502138137817
MH398175,-0.7694265246391296
MH398558,-1.6116539239883423
MH398560,-1.2662030458450317
MH398561,-1.9284404516220093
MH398562,-1.2642263174057007
MH398563,-1.1867939233779907
MH400936,-1.1210086345672607
MH400937,-2.2915735244750977
MH400939,0.7090922594070435
MH400940,-0.004531087353825569
MH400941,0.2478751242160797
MH400942,0.6780883073806763
MH400943,0.48788756132125854
MH400944,0.3292151987552643
MH401323,-0.02363545633852482
MH401324,-0.04488944262266159
MH402868,-0.33116963505744934
MH402978,-1.1271542310714722
MH403713,-0.4597123861312866
MH405860,0.20589806139469147
MH405861,-0.3353951573371887
MH405862,0.28249242901802063
MH405863,-2.2486114501953125
MH405864,0.2147228717803955
MH405865,-0.6811351180076599
MH405938,-0.4397386610507965
MH405939,-2.0428128242492676
MH405940,-1.6542978286743164
MH405941,0.4743497967720032
MH405942,-1.8543490171432495
MH405945,-1.5539324283599854
MH405946,-1.7606099843978882
MH406956,-2.2642767429351807
MH406956_1,-2.1378495693206787
MH407003,0.8177046179771423
MH409133,0.5165975689888
MH409134,0.36458301544189453
MH409138,-0.4549194872379303
MH409141,-0.5975956916809082
MH410048,0.30750972032546997
MH411165,-0.5022950768470764
MH411166,0.25323286652565
MH411168,-0.9991429448127747
MH411169,0.442837119102478
MH411170,0.4349765181541443
MH411654,0.4041634798049927
MH411662,0.6510211825370789
MH412047,-0.21294420957565308
MH412767,-0.5931106805801392
MH412768,-0.32234835624694824
MH413144,-1.5873005390167236
MH413145,-0.48888519406318665
MH413146,-0.7402336001396179
MH413148,-1.2999863624572754
MH413985,0.20947277545928955
MH413986,0.5233033895492554
MH413987,0.10553847998380661
MH413988,-0.06628268957138062
MH413989,-0.10165959596633911
MH413990,0.45630377531051636
MH413991,-0.19261805713176727
MH415126,-0.8738129138946533
MH415869,-0.1635228395462036
MH415870,-0.782291054725647
MH417659,0.3243032693862915
MH417662,0.2793044149875641
MH417663,0.5757250189781189
MH417664,0.41636958718299866
MH417665,0.030669381842017174
MH417669,0.49919605255126953
MH417670,-0.45193061232566833
MH417671,0.34980109333992004
MH418157,0.11102192848920822
MH418158,0.4986555874347687
MH418233,0.1613534837961197
MH418234,0.43895357847213745
MH418704,-0.17689044773578644
MH418990,-2.9286701679229736
MH418992,-2.331482172012329
MH418993,-2.343813180923462
MH418995,-2.1118149757385254
MH422562,0.183674618601799
MH422563,0.0061074611730873585
MH422564,0.08667071163654327
MH422566,0.25896552205085754
MH422569,-0.2629992961883545
MH423068,-0.5154333114624023
MH423069,0.44922807812690735
MH423466,-1.1697310209274292
MH423970,-3.277782678604126
MHJ11_L,0.5712143182754517
MHJ12_L,0.8380672931671143
MHJ22_L,0.28149935603141785
MHJ23_L,-0.13004377484321594
MHJ25_L,0.6766687035560608
MHJ26_L,0.13827165961265564
MHJ27_L,0.24825143814086914
MHJ28_L,0.4533277451992035
MHJ31_L,0.6695178747177124
MHJ6_L,0.7464712858200073
MHJ7_L,0.24440748989582062
MHJ8_L,-0.11924774944782257
MHJ9_L,-0.15193356573581696
MH492576,0.7199112176895142
MH414536,-2.111506223678589
MH414965,-2.9994306564331055
MH1371142,-3.0394365787506104
MH1371153,-2.887476682662964
MH1371167,-2.4151129722595215
MH1371174,-2.2882184982299805
MH1371181,-2.3617141246795654
MH1371196,-2.443655014038086
MH1371208,-3.60884952545166
MH1371238,-3.4423985481262207
MH397068,0.6278956532478333
MH397074,0.2962304353713989
MH397076,-1.8141343593597412
MH397653,-3.043063163757324
MH397666,0.10435859858989716
MH397759,-1.7617591619491577
MH398281,-4.068139553070068
MH398282,-3.2675230503082275
MH398283,-4.595227241516113
MH398284,-2.9920477867126465
MH400938,0.38696470856666565
MH404143,0.4437490701675415
MH404625,0.023409541696310043
MH404628,-2.606865167617798
MH404631,-1.3735820055007935
MH408352,-1.9164212942123413
MH409049,0.22041159868240356
MH410865,0.23222525417804718
MH410868,0.18400979042053223
MH416611,-2.8089537620544434
MH416612,-2.7497682571411133
MH417675,0.2490801215171814
MH422045,-0.9356454014778137
MH422046,0.44622427225112915
MH422137,0.42622220516204834
MH423067,-0.0265441183000803
MH423969,-2.480588674545288
MHJ1_L,-3.130495309829712
MHJ2_L,-2.0146281719207764
MHJ20_L,-2.600245714187622
MHJ21_L,0.37887752056121826
MHJ24_L,-2.4690001010894775
MHJ3_L,-0.9124283194541931
MHJ32_L,-2.3649158477783203
MH492375,0.4851149320602417
MH499971,-2.319917917251587
MH396959,-0.9635488986968994
MH396964,-1.112593412399292
MH398541,-2.620220899581909
MH398551,0.23710305988788605
MH398555,-1.7399810552597046
MH398556,0.45484763383865356
MH398557,0.35470762848854065
MH398559,-0.036771610379219055
MH413993,-0.539376974105835
MHJ4_L,0.33618253469467163
MHJ5_L,0.33916112780570984
MH411652,0.41511034965515137
MH1401601,0.08269894868135452
MH483854,0.9851391315460205
