!Version=2,type=RED,encoding=MBCS
FILECONT, TITLE
0,1
UserSettings,U_RD,U_EVAP,U_FLOW,U_VALUES,U_DATETIME
UserSettingsValues,mm,mm/day,m3/s,mm/hr,mm-dd-yyyy hh:mm
G_START,G_TS,G_NPROFILES,G_ARD,G_EVAP,G_UCWI,G_API30,G_SMS,G_SMD,G_WI,G_CINI,G_BF0,G_RP,G_DUR,G_RPT
01/01/2099 00:00:00,300,1,0,0,0.000,0,0,0.000,0,0,0,0.0000,0.0,POT
L_ARF,L_ARD,L_EVAP,L_UCWI,L_API30,L_SMS,L_SMD,L_WI,L_CINI,L_BF0
0.00,0,0,0.000,0,0,0.000,0,0,0
L_PTITLE,L_PDESC,L_GAUGE_DATA
1,COV2018_2100High_200y24h_Z1S_SCS,
L_ACF,L_SCF
1.000,1.000
P_DATETIME,1
01/01/2099 00:00:00,0.000
01/01/2099 00:05:00,6.549
01/01/2099 00:10:00,5.210
01/01/2099 00:15:00,5.011
01/01/2099 00:20:00,4.813
01/01/2099 00:25:00,4.614
01/01/2099 00:30:00,4.465
01/01/2099 00:35:00,4.465
01/01/2099 00:40:00,4.713
01/01/2099 00:45:00,4.912
01/01/2099 00:50:00,5.110
01/01/2099 00:55:00,5.309
01/01/2099 01:00:00,5.755
01/01/2099 01:05:00,6.946
01/01/2099 01:10:00,7.194
01/01/2099 01:15:00,7.393
01/01/2099 01:20:00,7.591
01/01/2099 01:25:00,7.790
01/01/2099 01:30:00,7.839
01/01/2099 01:35:00,7.442
01/01/2099 01:40:00,7.442
01/01/2099 01:45:00,7.244
01/01/2099 01:50:00,7.492
01/01/2099 01:55:00,7.591
01/01/2099 02:00:00,7.492
01/01/2099 02:05:00,7.690
01/01/2099 02:10:00,7.938
01/01/2099 02:15:00,7.938
01/01/2099 02:20:00,8.087
01/01/2099 02:25:00,8.087
01/01/2099 02:30:00,7.938
01/01/2099 02:35:00,7.938
01/01/2099 02:40:00,7.938
01/01/2099 02:45:00,7.938
01/01/2099 02:50:00,7.938
01/01/2099 02:55:00,7.938
01/01/2099 03:00:00,7.889
01/01/2099 03:05:00,7.690
01/01/2099 03:10:00,7.938
01/01/2099 03:15:00,7.938
01/01/2099 03:20:00,7.938
01/01/2099 03:25:00,8.038
01/01/2099 03:30:00,8.286
01/01/2099 03:35:00,8.683
01/01/2099 03:40:00,8.931
01/01/2099 03:45:00,8.732
01/01/2099 03:50:00,8.980
01/01/2099 03:55:00,9.179
01/01/2099 04:00:00,9.179
01/01/2099 04:05:00,9.179
01/01/2099 04:10:00,9.179
01/01/2099 04:15:00,9.377
01/01/2099 04:20:00,9.576
01/01/2099 04:25:00,9.675
01/01/2099 04:30:00,9.725
01/01/2099 04:35:00,9.923
01/01/2099 04:40:00,10.171
01/01/2099 04:45:00,10.370
01/01/2099 04:50:00,10.568
01/01/2099 04:55:00,10.766
01/01/2099 05:00:00,11.015
01/01/2099 05:05:00,11.411
01/01/2099 05:10:00,11.660
01/01/2099 05:15:00,11.858
01/01/2099 05:20:00,12.056
01/01/2099 05:25:00,12.255
01/01/2099 05:30:00,12.354
01/01/2099 05:35:00,12.156
01/01/2099 05:40:00,12.652
01/01/2099 05:45:00,12.850
01/01/2099 05:50:00,13.049
01/01/2099 05:55:00,13.346
01/01/2099 06:00:00,13.892
01/01/2099 06:05:00,14.885
01/01/2099 06:10:00,15.133
01/01/2099 06:15:00,15.331
01/01/2099 06:20:00,15.530
01/01/2099 06:25:00,15.728
01/01/2099 06:30:00,15.629
01/01/2099 06:35:00,14.636
01/01/2099 06:40:00,14.636
01/01/2099 06:45:00,15.033
01/01/2099 06:50:00,15.579
01/01/2099 06:55:00,16.175
01/01/2099 07:00:00,16.869
01/01/2099 07:05:00,17.861
01/01/2099 07:10:00,19.102
01/01/2099 07:15:00,20.293
01/01/2099 07:20:00,21.632
01/01/2099 07:25:00,23.121
01/01/2099 07:30:00,30.067
01/01/2099 07:35:00,53.088
01/01/2099 07:40:00,57.802
01/01/2099 07:45:00,59.389
01/01/2099 07:50:00,59.340
01/01/2099 07:55:00,57.653
01/01/2099 08:00:00,51.600
01/01/2099 08:05:00,35.723
01/01/2099 08:10:00,30.513
01/01/2099 08:15:00,27.139
01/01/2099 08:20:00,24.361
01/01/2099 08:25:00,22.178
01/01/2099 08:30:00,21.136
01/01/2099 08:35:00,22.327
01/01/2099 08:40:00,21.086
01/01/2099 08:45:00,20.094
01/01/2099 08:50:00,19.102
01/01/2099 08:55:00,18.110
01/01/2099 09:00:00,17.167
01/01/2099 09:05:00,16.373
01/01/2099 09:10:00,15.629
01/01/2099 09:15:00,15.033
01/01/2099 09:20:00,14.438
01/01/2099 09:25:00,13.843
01/01/2099 09:30:00,13.495
01/01/2099 09:35:00,13.892
01/01/2099 09:40:00,13.892
01/01/2099 09:45:00,13.495
01/01/2099 09:50:00,13.098
01/01/2099 09:55:00,12.900
01/01/2099 10:00:00,12.801
01/01/2099 10:05:00,12.404
01/01/2099 10:10:00,11.908
01/01/2099 10:15:00,11.908
01/01/2099 10:20:00,11.908
01/01/2099 10:25:00,11.709
01/01/2099 10:30:00,11.511
01/01/2099 10:35:00,11.908
01/01/2099 10:40:00,11.411
01/01/2099 10:45:00,11.411
01/01/2099 10:50:00,11.411
01/01/2099 10:55:00,11.213
01/01/2099 11:00:00,10.915
01/01/2099 11:05:00,10.915
01/01/2099 11:10:00,10.419
01/01/2099 11:15:00,10.419
01/01/2099 11:20:00,10.419
01/01/2099 11:25:00,10.221
01/01/2099 11:30:00,9.873
01/01/2099 11:35:00,9.675
01/01/2099 11:40:00,9.427
01/01/2099 11:45:00,9.427
01/01/2099 11:50:00,9.427
01/01/2099 11:55:00,9.328
01/01/2099 12:00:00,9.179
01/01/2099 12:05:00,9.179
01/01/2099 12:10:00,9.427
