!Version=2,type=RED,encoding=MBCS
FILECONT, TITLE
0,1
UserSettings,U_RD,U_EVAP,U_FLOW,U_VALUES,U_DATETIME
UserSettingsValues,mm,mm/day,m3/s,mm/hr,mm-dd-yyyy hh:mm
G_START,G_TS,G_NPROFILES,G_ARD,G_EVAP,G_UCWI,G_API30,G_SMS,G_SMD,G_WI,G_CINI,G_BF0,G_RP,G_DUR,G_RPT
01/01/2099 00:00:00,300,1,0,0,0.000,0,0,0.000,0,0,0,0.0000,0.0,POT
L_ARF,L_ARD,L_EVAP,L_UCWI,L_API30,L_SMS,L_SMD,L_WI,L_CINI,L_BF0
0.00,0,0,0.000,0,0,0.000,0,0,0
L_PTITLE,L_PDESC,L_GAUGE_DATA
1,COV2018_2050Moderate_25y24h_Z5_SCS,
L_ACF,L_SCF
1.000,1.000
P_DATETIME,1
01/01/2099 00:00:00,0.000
01/01/2099 00:05:00,3.605
01/01/2099 00:10:00,2.867
01/01/2099 00:15:00,2.758
01/01/2099 00:20:00,2.649
01/01/2099 00:25:00,2.540
01/01/2099 00:30:00,2.458
01/01/2099 00:35:00,2.458
01/01/2099 00:40:00,2.594
01/01/2099 00:45:00,2.704
01/01/2099 00:50:00,2.813
01/01/2099 00:55:00,2.922
01/01/2099 01:00:00,3.168
01/01/2099 01:05:00,3.823
01/01/2099 01:10:00,3.960
01/01/2099 01:15:00,4.069
01/01/2099 01:20:00,4.178
01/01/2099 01:25:00,4.288
01/01/2099 01:30:00,4.315
01/01/2099 01:35:00,4.096
01/01/2099 01:40:00,4.096
01/01/2099 01:45:00,3.987
01/01/2099 01:50:00,4.124
01/01/2099 01:55:00,4.178
01/01/2099 02:00:00,4.124
01/01/2099 02:05:00,4.233
01/01/2099 02:10:00,4.369
01/01/2099 02:15:00,4.369
01/01/2099 02:20:00,4.451
01/01/2099 02:25:00,4.451
01/01/2099 02:30:00,4.369
01/01/2099 02:35:00,4.369
01/01/2099 02:40:00,4.369
01/01/2099 02:45:00,4.369
01/01/2099 02:50:00,4.369
01/01/2099 02:55:00,4.369
01/01/2099 03:00:00,4.342
01/01/2099 03:05:00,4.233
01/01/2099 03:10:00,4.369
01/01/2099 03:15:00,4.369
01/01/2099 03:20:00,4.369
01/01/2099 03:25:00,4.424
01/01/2099 03:30:00,4.561
01/01/2099 03:35:00,4.779
01/01/2099 03:40:00,4.916
01/01/2099 03:45:00,4.806
01/01/2099 03:50:00,4.943
01/01/2099 03:55:00,5.052
01/01/2099 04:00:00,5.052
01/01/2099 04:05:00,5.052
01/01/2099 04:10:00,5.052
01/01/2099 04:15:00,5.161
01/01/2099 04:20:00,5.271
01/01/2099 04:25:00,5.325
01/01/2099 04:30:00,5.353
01/01/2099 04:35:00,5.462
01/01/2099 04:40:00,5.598
01/01/2099 04:45:00,5.708
01/01/2099 04:50:00,5.817
01/01/2099 04:55:00,5.926
01/01/2099 05:00:00,6.063
01/01/2099 05:05:00,6.281
01/01/2099 05:10:00,6.418
01/01/2099 05:15:00,6.527
01/01/2099 05:20:00,6.636
01/01/2099 05:25:00,6.745
01/01/2099 05:30:00,6.800
01/01/2099 05:35:00,6.691
01/01/2099 05:40:00,6.964
01/01/2099 05:45:00,7.073
01/01/2099 05:50:00,7.182
01/01/2099 05:55:00,7.346
01/01/2099 06:00:00,7.647
01/01/2099 06:05:00,8.193
01/01/2099 06:10:00,8.329
01/01/2099 06:15:00,8.438
01/01/2099 06:20:00,8.548
01/01/2099 06:25:00,8.657
01/01/2099 06:30:00,8.602
01/01/2099 06:35:00,8.056
01/01/2099 06:40:00,8.056
01/01/2099 06:45:00,8.275
01/01/2099 06:50:00,8.575
01/01/2099 06:55:00,8.903
01/01/2099 07:00:00,9.285
01/01/2099 07:05:00,9.831
01/01/2099 07:10:00,10.514
01/01/2099 07:15:00,11.169
01/01/2099 07:20:00,11.907
01/01/2099 07:25:00,12.726
01/01/2099 07:30:00,16.549
01/01/2099 07:35:00,29.221
01/01/2099 07:40:00,31.815
01/01/2099 07:45:00,32.689
01/01/2099 07:50:00,32.662
01/01/2099 07:55:00,31.733
01/01/2099 08:00:00,28.401
01/01/2099 08:05:00,19.663
01/01/2099 08:10:00,16.795
01/01/2099 08:15:00,14.938
01/01/2099 08:20:00,13.409
01/01/2099 08:25:00,12.207
01/01/2099 08:30:00,11.634
01/01/2099 08:35:00,12.289
01/01/2099 08:40:00,11.606
01/01/2099 08:45:00,11.060
01/01/2099 08:50:00,10.514
01/01/2099 08:55:00,9.968
01/01/2099 09:00:00,9.449
01/01/2099 09:05:00,9.012
01/01/2099 09:10:00,8.602
01/01/2099 09:15:00,8.275
01/01/2099 09:20:00,7.947
01/01/2099 09:25:00,7.619
01/01/2099 09:30:00,7.428
01/01/2099 09:35:00,7.647
01/01/2099 09:40:00,7.647
01/01/2099 09:45:00,7.428
01/01/2099 09:50:00,7.210
01/01/2099 09:55:00,7.100
01/01/2099 10:00:00,7.046
01/01/2099 10:05:00,6.827
01/01/2099 10:10:00,6.554
01/01/2099 10:15:00,6.554
01/01/2099 10:20:00,6.554
01/01/2099 10:25:00,6.445
01/01/2099 10:30:00,6.336
01/01/2099 10:35:00,6.554
01/01/2099 10:40:00,6.281
01/01/2099 10:45:00,6.281
01/01/2099 10:50:00,6.281
01/01/2099 10:55:00,6.172
01/01/2099 11:00:00,6.008
01/01/2099 11:05:00,6.008
01/01/2099 11:10:00,5.735
01/01/2099 11:15:00,5.735
01/01/2099 11:20:00,5.735
01/01/2099 11:25:00,5.626
01/01/2099 11:30:00,5.435
01/01/2099 11:35:00,5.325
01/01/2099 11:40:00,5.189
01/01/2099 11:45:00,5.189
01/01/2099 11:50:00,5.189
01/01/2099 11:55:00,5.134
01/01/2099 12:00:00,5.052
01/01/2099 12:05:00,5.052
01/01/2099 12:10:00,5.189
