!Version=2,type=RED,encoding=MBCS
FILECONT, TITLE
0,1
UserSettings,U_RD,U_EVAP,U_FLOW,U_VALUES,U_DATETIME
UserSettingsValues,mm,mm/day,m3/s,mm/hr,mm-dd-yyyy hh:mm
G_START,G_TS,G_NPROFILES,G_ARD,G_EVAP,G_UCWI,G_API30,G_SMS,G_SMD,G_WI,G_CINI,G_BF0,G_RP,G_DUR,G_RPT
01/01/2099 00:00:00,300,1,0,0,0.000,0,0,0.000,0,0,0,0.0000,0.0,POT
L_ARF,L_ARD,L_EVAP,L_UCWI,L_API30,L_SMS,L_SMD,L_WI,L_CINI,L_BF0
0.00,0,0,0.000,0,0,0.000,0,0,0
L_PTITLE,L_PDESC,L_GAUGE_DATA
1,COV2018_Current_200y24h_Z5_SCS,
L_ACF,L_SCF
1.000,1.000
P_DATETIME,1
01/01/2099 00:00:00,0.000
01/01/2099 00:05:00,3.679
01/01/2099 00:10:00,2.926
01/01/2099 00:15:00,2.815
01/01/2099 00:20:00,2.703
01/01/2099 00:25:00,2.592
01/01/2099 00:30:00,2.508
01/01/2099 00:35:00,2.508
01/01/2099 00:40:00,2.648
01/01/2099 00:45:00,2.759
01/01/2099 00:50:00,2.871
01/01/2099 00:55:00,2.982
01/01/2099 01:00:00,3.233
01/01/2099 01:05:00,3.902
01/01/2099 01:10:00,4.041
01/01/2099 01:15:00,4.153
01/01/2099 01:20:00,4.264
01/01/2099 01:25:00,4.376
01/01/2099 01:30:00,4.403
01/01/2099 01:35:00,4.180
01/01/2099 01:40:00,4.180
01/01/2099 01:45:00,4.069
01/01/2099 01:50:00,4.208
01/01/2099 01:55:00,4.264
01/01/2099 02:00:00,4.208
01/01/2099 02:05:00,4.320
01/01/2099 02:10:00,4.459
01/01/2099 02:15:00,4.459
01/01/2099 02:20:00,4.543
01/01/2099 02:25:00,4.543
01/01/2099 02:30:00,4.459
01/01/2099 02:35:00,4.459
01/01/2099 02:40:00,4.459
01/01/2099 02:45:00,4.459
01/01/2099 02:50:00,4.459
01/01/2099 02:55:00,4.459
01/01/2099 03:00:00,4.431
01/01/2099 03:05:00,4.320
01/01/2099 03:10:00,4.459
01/01/2099 03:15:00,4.459
01/01/2099 03:20:00,4.459
01/01/2099 03:25:00,4.515
01/01/2099 03:30:00,4.654
01/01/2099 03:35:00,4.877
01/01/2099 03:40:00,5.017
01/01/2099 03:45:00,4.905
01/01/2099 03:50:00,5.044
01/01/2099 03:55:00,5.156
01/01/2099 04:00:00,5.156
01/01/2099 04:05:00,5.156
01/01/2099 04:10:00,5.156
01/01/2099 04:15:00,5.267
01/01/2099 04:20:00,5.379
01/01/2099 04:25:00,5.435
01/01/2099 04:30:00,5.462
01/01/2099 04:35:00,5.574
01/01/2099 04:40:00,5.713
01/01/2099 04:45:00,5.825
01/01/2099 04:50:00,5.936
01/01/2099 04:55:00,6.048
01/01/2099 05:00:00,6.187
01/01/2099 05:05:00,6.410
01/01/2099 05:10:00,6.549
01/01/2099 05:15:00,6.661
01/01/2099 05:20:00,6.772
01/01/2099 05:25:00,6.884
01/01/2099 05:30:00,6.940
01/01/2099 05:35:00,6.828
01/01/2099 05:40:00,7.107
01/01/2099 05:45:00,7.218
01/01/2099 05:50:00,7.330
01/01/2099 05:55:00,7.497
01/01/2099 06:00:00,7.803
01/01/2099 06:05:00,8.361
01/01/2099 06:10:00,8.500
01/01/2099 06:15:00,8.612
01/01/2099 06:20:00,8.723
01/01/2099 06:25:00,8.835
01/01/2099 06:30:00,8.779
01/01/2099 06:35:00,8.222
01/01/2099 06:40:00,8.222
01/01/2099 06:45:00,8.444
01/01/2099 06:50:00,8.751
01/01/2099 06:55:00,9.085
01/01/2099 07:00:00,9.476
01/01/2099 07:05:00,10.033
01/01/2099 07:10:00,10.730
01/01/2099 07:15:00,11.399
01/01/2099 07:20:00,12.151
01/01/2099 07:25:00,12.987
01/01/2099 07:30:00,16.889
01/01/2099 07:35:00,29.821
01/01/2099 07:40:00,32.468
01/01/2099 07:45:00,33.360
01/01/2099 07:50:00,33.332
01/01/2099 07:55:00,32.385
01/01/2099 08:00:00,28.984
01/01/2099 08:05:00,20.066
01/01/2099 08:10:00,17.140
01/01/2099 08:15:00,15.245
01/01/2099 08:20:00,13.684
01/01/2099 08:25:00,12.458
01/01/2099 08:30:00,11.872
01/01/2099 08:35:00,12.541
01/01/2099 08:40:00,11.845
01/01/2099 08:45:00,11.287
01/01/2099 08:50:00,10.730
01/01/2099 08:55:00,10.172
01/01/2099 09:00:00,9.643
01/01/2099 09:05:00,9.197
01/01/2099 09:10:00,8.779
01/01/2099 09:15:00,8.444
01/01/2099 09:20:00,8.110
01/01/2099 09:25:00,7.776
01/01/2099 09:30:00,7.581
01/01/2099 09:35:00,7.803
01/01/2099 09:40:00,7.803
01/01/2099 09:45:00,7.581
01/01/2099 09:50:00,7.358
01/01/2099 09:55:00,7.246
01/01/2099 10:00:00,7.190
01/01/2099 10:05:00,6.967
01/01/2099 10:10:00,6.689
01/01/2099 10:15:00,6.689
01/01/2099 10:20:00,6.689
01/01/2099 10:25:00,6.577
01/01/2099 10:30:00,6.466
01/01/2099 10:35:00,6.689
01/01/2099 10:40:00,6.410
01/01/2099 10:45:00,6.410
01/01/2099 10:50:00,6.410
01/01/2099 10:55:00,6.299
01/01/2099 11:00:00,6.131
01/01/2099 11:05:00,6.131
01/01/2099 11:10:00,5.853
01/01/2099 11:15:00,5.853
01/01/2099 11:20:00,5.853
01/01/2099 11:25:00,5.741
01/01/2099 11:30:00,5.546
01/01/2099 11:35:00,5.435
01/01/2099 11:40:00,5.295
01/01/2099 11:45:00,5.295
01/01/2099 11:50:00,5.295
01/01/2099 11:55:00,5.239
01/01/2099 12:00:00,5.156
01/01/2099 12:05:00,5.156
01/01/2099 12:10:00,5.295
