!Version=2,type=RED,encoding=MBCS
FILECONT, TITLE
0,1
UserSettings,U_RD,U_EVAP,U_FLOW,U_VALUES,U_DATETIME
UserSettingsValues,mm,mm/day,m3/s,mm/hr,mm-dd-yyyy hh:mm
G_START,G_TS,G_NPROFILES,G_ARD,G_EVAP,G_UCWI,G_API30,G_SMS,G_SMD,G_WI,G_CINI,G_BF0,G_RP,G_DUR,G_RPT
01/01/2099 00:00:00,300,1,0,0,0.000,0,0,0.000,0,0,0,0.0000,0.0,POT
L_ARF,L_ARD,L_EVAP,L_UCWI,L_API30,L_SMS,L_SMD,L_WI,L_CINI,L_BF0
0.00,0,0,0.000,0,0,0.000,0,0,0
L_PTITLE,L_PDESC,L_GAUGE_DATA
1,COV2018_Current_25y24h_Z1S_SCS,
L_ACF,L_SCF
1.000,1.000
P_DATETIME,1
01/01/2099 00:00:00,0.000
01/01/2099 00:05:00,2.391
01/01/2099 00:10:00,1.902
01/01/2099 00:15:00,1.830
01/01/2099 00:20:00,1.757
01/01/2099 00:25:00,1.685
01/01/2099 00:30:00,1.630
01/01/2099 00:35:00,1.630
01/01/2099 00:40:00,1.721
01/01/2099 00:45:00,1.793
01/01/2099 00:50:00,1.866
01/01/2099 00:55:00,1.938
01/01/2099 01:00:00,2.101
01/01/2099 01:05:00,2.536
01/01/2099 01:10:00,2.627
01/01/2099 01:15:00,2.699
01/01/2099 01:20:00,2.772
01/01/2099 01:25:00,2.844
01/01/2099 01:30:00,2.862
01/01/2099 01:35:00,2.717
01/01/2099 01:40:00,2.717
01/01/2099 01:45:00,2.645
01/01/2099 01:50:00,2.735
01/01/2099 01:55:00,2.772
01/01/2099 02:00:00,2.735
01/01/2099 02:05:00,2.808
01/01/2099 02:10:00,2.899
01/01/2099 02:15:00,2.899
01/01/2099 02:20:00,2.953
01/01/2099 02:25:00,2.953
01/01/2099 02:30:00,2.899
01/01/2099 02:35:00,2.899
01/01/2099 02:40:00,2.899
01/01/2099 02:45:00,2.899
01/01/2099 02:50:00,2.899
01/01/2099 02:55:00,2.899
01/01/2099 03:00:00,2.880
01/01/2099 03:05:00,2.808
01/01/2099 03:10:00,2.899
01/01/2099 03:15:00,2.899
01/01/2099 03:20:00,2.899
01/01/2099 03:25:00,2.935
01/01/2099 03:30:00,3.025
01/01/2099 03:35:00,3.170
01/01/2099 03:40:00,3.261
01/01/2099 03:45:00,3.188
01/01/2099 03:50:00,3.279
01/01/2099 03:55:00,3.351
01/01/2099 04:00:00,3.351
01/01/2099 04:05:00,3.351
01/01/2099 04:10:00,3.351
01/01/2099 04:15:00,3.424
01/01/2099 04:20:00,3.496
01/01/2099 04:25:00,3.533
01/01/2099 04:30:00,3.551
01/01/2099 04:35:00,3.623
01/01/2099 04:40:00,3.714
01/01/2099 04:45:00,3.786
01/01/2099 04:50:00,3.859
01/01/2099 04:55:00,3.931
01/01/2099 05:00:00,4.022
01/01/2099 05:05:00,4.167
01/01/2099 05:10:00,4.257
01/01/2099 05:15:00,4.330
01/01/2099 05:20:00,4.402
01/01/2099 05:25:00,4.475
01/01/2099 05:30:00,4.511
01/01/2099 05:35:00,4.438
01/01/2099 05:40:00,4.619
01/01/2099 05:45:00,4.692
01/01/2099 05:50:00,4.764
01/01/2099 05:55:00,4.873
01/01/2099 06:00:00,5.072
01/01/2099 06:05:00,5.435
01/01/2099 06:10:00,5.525
01/01/2099 06:15:00,5.598
01/01/2099 06:20:00,5.670
01/01/2099 06:25:00,5.743
01/01/2099 06:30:00,5.706
01/01/2099 06:35:00,5.344
01/01/2099 06:40:00,5.344
01/01/2099 06:45:00,5.489
01/01/2099 06:50:00,5.688
01/01/2099 06:55:00,5.906
01/01/2099 07:00:00,6.159
01/01/2099 07:05:00,6.522
01/01/2099 07:10:00,6.975
01/01/2099 07:15:00,7.409
01/01/2099 07:20:00,7.898
01/01/2099 07:25:00,8.442
01/01/2099 07:30:00,10.978
01/01/2099 07:35:00,19.384
01/01/2099 07:40:00,21.105
01/01/2099 07:45:00,21.684
01/01/2099 07:50:00,21.666
01/01/2099 07:55:00,21.050
01/01/2099 08:00:00,18.840
01/01/2099 08:05:00,13.043
01/01/2099 08:10:00,11.141
01/01/2099 08:15:00,9.909
01/01/2099 08:20:00,8.895
01/01/2099 08:25:00,8.098
01/01/2099 08:30:00,7.717
01/01/2099 08:35:00,8.152
01/01/2099 08:40:00,7.699
01/01/2099 08:45:00,7.337
01/01/2099 08:50:00,6.975
01/01/2099 08:55:00,6.612
01/01/2099 09:00:00,6.268
01/01/2099 09:05:00,5.978
01/01/2099 09:10:00,5.706
01/01/2099 09:15:00,5.489
01/01/2099 09:20:00,5.272
01/01/2099 09:25:00,5.054
01/01/2099 09:30:00,4.927
01/01/2099 09:35:00,5.072
01/01/2099 09:40:00,5.072
01/01/2099 09:45:00,4.927
01/01/2099 09:50:00,4.783
01/01/2099 09:55:00,4.710
01/01/2099 10:00:00,4.674
01/01/2099 10:05:00,4.529
01/01/2099 10:10:00,4.348
01/01/2099 10:15:00,4.348
01/01/2099 10:20:00,4.348
01/01/2099 10:25:00,4.275
01/01/2099 10:30:00,4.203
01/01/2099 10:35:00,4.348
01/01/2099 10:40:00,4.167
01/01/2099 10:45:00,4.167
01/01/2099 10:50:00,4.167
01/01/2099 10:55:00,4.094
01/01/2099 11:00:00,3.985
01/01/2099 11:05:00,3.985
01/01/2099 11:10:00,3.804
01/01/2099 11:15:00,3.804
01/01/2099 11:20:00,3.804
01/01/2099 11:25:00,3.732
01/01/2099 11:30:00,3.605
01/01/2099 11:35:00,3.533
01/01/2099 11:40:00,3.442
01/01/2099 11:45:00,3.442
01/01/2099 11:50:00,3.442
01/01/2099 11:55:00,3.406
01/01/2099 12:00:00,3.351
01/01/2099 12:05:00,3.351
01/01/2099 12:10:00,3.442
