!Version=2,type=RED,encoding=MBCS
FILECONT, TITLE
0,1
UserSettings,U_RD,U_EVAP,U_FLOW,U_VALUES,U_DATETIME
UserSettingsValues,mm,mm/day,m3/s,mm/hr,mm-dd-yyyy hh:mm
G_START,G_TS,G_NPROFILES,G_ARD,G_EVAP,G_UCWI,G_API30,G_SMS,G_SMD,G_WI,G_CINI,G_BF0,G_RP,G_DUR,G_RPT
01/01/2099 00:00:00,300,1,0,0,0.000,0,0,0.000,0,0,0,0.0000,0.0,POT
L_ARF,L_ARD,L_EVAP,L_UCWI,L_API30,L_SMS,L_SMD,L_WI,L_CINI,L_BF0
0.00,0,0,0.000,0,0,0.000,0,0,0
L_PTITLE,L_PDESC,L_GAUGE_DATA
1,COV2018_2050Moderate_50y24h_Z1N_SCS,
L_ACF,L_SCF
1.000,1.000
P_DATETIME,1
01/01/2099 00:00:00,0.000
01/01/2099 00:05:00,3.634
01/01/2099 00:10:00,2.890
01/01/2099 00:15:00,2.780
01/01/2099 00:20:00,2.670
01/01/2099 00:25:00,2.560
01/01/2099 00:30:00,2.478
01/01/2099 00:35:00,2.478
01/01/2099 00:40:00,2.615
01/01/2099 00:45:00,2.725
01/01/2099 00:50:00,2.835
01/01/2099 00:55:00,2.946
01/01/2099 01:00:00,3.193
01/01/2099 01:05:00,3.854
01/01/2099 01:10:00,3.992
01/01/2099 01:15:00,4.102
01/01/2099 01:20:00,4.212
01/01/2099 01:25:00,4.322
01/01/2099 01:30:00,4.349
01/01/2099 01:35:00,4.129
01/01/2099 01:40:00,4.129
01/01/2099 01:45:00,4.019
01/01/2099 01:50:00,4.157
01/01/2099 01:55:00,4.212
01/01/2099 02:00:00,4.157
01/01/2099 02:05:00,4.267
01/01/2099 02:10:00,4.405
01/01/2099 02:15:00,4.405
01/01/2099 02:20:00,4.487
01/01/2099 02:25:00,4.487
01/01/2099 02:30:00,4.405
01/01/2099 02:35:00,4.405
01/01/2099 02:40:00,4.405
01/01/2099 02:45:00,4.405
01/01/2099 02:50:00,4.405
01/01/2099 02:55:00,4.405
01/01/2099 03:00:00,4.377
01/01/2099 03:05:00,4.267
01/01/2099 03:10:00,4.405
01/01/2099 03:15:00,4.405
01/01/2099 03:20:00,4.405
01/01/2099 03:25:00,4.460
01/01/2099 03:30:00,4.597
01/01/2099 03:35:00,4.817
01/01/2099 03:40:00,4.955
01/01/2099 03:45:00,4.845
01/01/2099 03:50:00,4.983
01/01/2099 03:55:00,5.093
01/01/2099 04:00:00,5.093
01/01/2099 04:05:00,5.093
01/01/2099 04:10:00,5.093
01/01/2099 04:15:00,5.203
01/01/2099 04:20:00,5.313
01/01/2099 04:25:00,5.368
01/01/2099 04:30:00,5.396
01/01/2099 04:35:00,5.506
01/01/2099 04:40:00,5.643
01/01/2099 04:45:00,5.753
01/01/2099 04:50:00,5.863
01/01/2099 04:55:00,5.974
01/01/2099 05:00:00,6.111
01/01/2099 05:05:00,6.331
01/01/2099 05:10:00,6.469
01/01/2099 05:15:00,6.579
01/01/2099 05:20:00,6.689
01/01/2099 05:25:00,6.799
01/01/2099 05:30:00,6.855
01/01/2099 05:35:00,6.744
01/01/2099 05:40:00,7.020
01/01/2099 05:45:00,7.130
01/01/2099 05:50:00,7.240
01/01/2099 05:55:00,7.405
01/01/2099 06:00:00,7.708
01/01/2099 06:05:00,8.258
01/01/2099 06:10:00,8.396
01/01/2099 06:15:00,8.506
01/01/2099 06:20:00,8.616
01/01/2099 06:25:00,8.726
01/01/2099 06:30:00,8.671
01/01/2099 06:35:00,8.121
01/01/2099 06:40:00,8.121
01/01/2099 06:45:00,8.341
01/01/2099 06:50:00,8.644
01/01/2099 06:55:00,8.974
01/01/2099 07:00:00,9.360
01/01/2099 07:05:00,9.910
01/01/2099 07:10:00,10.598
01/01/2099 07:15:00,11.259
01/01/2099 07:20:00,12.002
01/01/2099 07:25:00,12.828
01/01/2099 07:30:00,16.682
01/01/2099 07:35:00,29.455
01/01/2099 07:40:00,32.070
01/01/2099 07:45:00,32.951
01/01/2099 07:50:00,32.924
01/01/2099 07:55:00,31.988
01/01/2099 08:00:00,28.629
01/01/2099 08:05:00,19.820
01/01/2099 08:10:00,16.930
01/01/2099 08:15:00,15.058
01/01/2099 08:20:00,13.516
01/01/2099 08:25:00,12.305
01/01/2099 08:30:00,11.727
01/01/2099 08:35:00,12.388
01/01/2099 08:40:00,11.699
01/01/2099 08:45:00,11.149
01/01/2099 08:50:00,10.598
01/01/2099 08:55:00,10.048
01/01/2099 09:00:00,9.525
01/01/2099 09:05:00,9.084
01/01/2099 09:10:00,8.671
01/01/2099 09:15:00,8.341
01/01/2099 09:20:00,8.011
01/01/2099 09:25:00,7.680
01/01/2099 09:30:00,7.488
01/01/2099 09:35:00,7.708
01/01/2099 09:40:00,7.708
01/01/2099 09:45:00,7.488
01/01/2099 09:50:00,7.267
01/01/2099 09:55:00,7.157
01/01/2099 10:00:00,7.102
01/01/2099 10:05:00,6.882
01/01/2099 10:10:00,6.607
01/01/2099 10:15:00,6.607
01/01/2099 10:20:00,6.607
01/01/2099 10:25:00,6.497
01/01/2099 10:30:00,6.387
01/01/2099 10:35:00,6.607
01/01/2099 10:40:00,6.331
01/01/2099 10:45:00,6.331
01/01/2099 10:50:00,6.331
01/01/2099 10:55:00,6.221
01/01/2099 11:00:00,6.056
01/01/2099 11:05:00,6.056
01/01/2099 11:10:00,5.781
01/01/2099 11:15:00,5.781
01/01/2099 11:20:00,5.781
01/01/2099 11:25:00,5.671
01/01/2099 11:30:00,5.478
01/01/2099 11:35:00,5.368
01/01/2099 11:40:00,5.230
01/01/2099 11:45:00,5.230
01/01/2099 11:50:00,5.230
01/01/2099 11:55:00,5.175
01/01/2099 12:00:00,5.093
01/01/2099 12:05:00,5.093
01/01/2099 12:10:00,5.230
