!Version=2,type=RED,encoding=MBCS
FILECONT, TITLE
0,1
UserSettings,U_RD,U_EVAP,U_FLOW,U_VALUES,U_DATETIME
UserSettingsValues,mm,mm/day,m3/s,mm/hr,mm-dd-yyyy hh:mm
G_START,G_TS,G_NPROFILES,G_ARD,G_EVAP,G_UCWI,G_API30,G_SMS,G_SMD,G_WI,G_CINI,G_BF0,G_RP,G_DUR,G_RPT
01/01/2099 00:00:00,300,1,0,0,0.000,0,0,0.000,0,0,0,0.0000,0.0,POT
L_ARF,L_ARD,L_EVAP,L_UCWI,L_API30,L_SMS,L_SMD,L_WI,L_CINI,L_BF0
0.00,0,0,0.000,0,0,0.000,0,0,0
L_PTITLE,L_PDESC,L_GAUGE_DATA
1,COV2018_2100High_2y24h_Z5_SCS,
L_ACF,L_SCF
1.000,1.000
P_DATETIME,1
01/01/2099 00:00:00,0.000
01/01/2099 00:05:00,2.901
01/01/2099 00:10:00,2.307
01/01/2099 00:15:00,2.219
01/01/2099 00:20:00,2.131
01/01/2099 00:25:00,2.044
01/01/2099 00:30:00,1.978
01/01/2099 00:35:00,1.978
01/01/2099 00:40:00,2.088
01/01/2099 00:45:00,2.175
01/01/2099 00:50:00,2.263
01/01/2099 00:55:00,2.351
01/01/2099 01:00:00,2.549
01/01/2099 01:05:00,3.076
01/01/2099 01:10:00,3.186
01/01/2099 01:15:00,3.274
01/01/2099 01:20:00,3.362
01/01/2099 01:25:00,3.450
01/01/2099 01:30:00,3.472
01/01/2099 01:35:00,3.296
01/01/2099 01:40:00,3.296
01/01/2099 01:45:00,3.208
01/01/2099 01:50:00,3.318
01/01/2099 01:55:00,3.362
01/01/2099 02:00:00,3.318
01/01/2099 02:05:00,3.406
01/01/2099 02:10:00,3.516
01/01/2099 02:15:00,3.516
01/01/2099 02:20:00,3.582
01/01/2099 02:25:00,3.582
01/01/2099 02:30:00,3.516
01/01/2099 02:35:00,3.516
01/01/2099 02:40:00,3.516
01/01/2099 02:45:00,3.516
01/01/2099 02:50:00,3.516
01/01/2099 02:55:00,3.516
01/01/2099 03:00:00,3.494
01/01/2099 03:05:00,3.406
01/01/2099 03:10:00,3.516
01/01/2099 03:15:00,3.516
01/01/2099 03:20:00,3.516
01/01/2099 03:25:00,3.560
01/01/2099 03:30:00,3.670
01/01/2099 03:35:00,3.845
01/01/2099 03:40:00,3.955
01/01/2099 03:45:00,3.867
01/01/2099 03:50:00,3.977
01/01/2099 03:55:00,4.065
01/01/2099 04:00:00,4.065
01/01/2099 04:05:00,4.065
01/01/2099 04:10:00,4.065
01/01/2099 04:15:00,4.153
01/01/2099 04:20:00,4.241
01/01/2099 04:25:00,4.285
01/01/2099 04:30:00,4.307
01/01/2099 04:35:00,4.395
01/01/2099 04:40:00,4.505
01/01/2099 04:45:00,4.593
01/01/2099 04:50:00,4.680
01/01/2099 04:55:00,4.768
01/01/2099 05:00:00,4.878
01/01/2099 05:05:00,5.054
01/01/2099 05:10:00,5.164
01/01/2099 05:15:00,5.252
01/01/2099 05:20:00,5.340
01/01/2099 05:25:00,5.428
01/01/2099 05:30:00,5.472
01/01/2099 05:35:00,5.384
01/01/2099 05:40:00,5.603
01/01/2099 05:45:00,5.691
01/01/2099 05:50:00,5.779
01/01/2099 05:55:00,5.911
01/01/2099 06:00:00,6.153
01/01/2099 06:05:00,6.592
01/01/2099 06:10:00,6.702
01/01/2099 06:15:00,6.790
01/01/2099 06:20:00,6.878
01/01/2099 06:25:00,6.966
01/01/2099 06:30:00,6.922
01/01/2099 06:35:00,6.482
01/01/2099 06:40:00,6.482
01/01/2099 06:45:00,6.658
01/01/2099 06:50:00,6.900
01/01/2099 06:55:00,7.164
01/01/2099 07:00:00,7.471
01/01/2099 07:05:00,7.911
01/01/2099 07:10:00,8.460
01/01/2099 07:15:00,8.987
01/01/2099 07:20:00,9.581
01/01/2099 07:25:00,10.240
01/01/2099 07:30:00,13.316
01/01/2099 07:35:00,23.512
01/01/2099 07:40:00,25.600
01/01/2099 07:45:00,26.303
01/01/2099 07:50:00,26.281
01/01/2099 07:55:00,25.534
01/01/2099 08:00:00,22.853
01/01/2099 08:05:00,15.821
01/01/2099 08:10:00,13.514
01/01/2099 08:15:00,12.020
01/01/2099 08:20:00,10.789
01/01/2099 08:25:00,9.822
01/01/2099 08:30:00,9.361
01/01/2099 08:35:00,9.888
01/01/2099 08:40:00,9.339
01/01/2099 08:45:00,8.900
01/01/2099 08:50:00,8.460
01/01/2099 08:55:00,8.021
01/01/2099 09:00:00,7.603
01/01/2099 09:05:00,7.251
01/01/2099 09:10:00,6.922
01/01/2099 09:15:00,6.658
01/01/2099 09:20:00,6.394
01/01/2099 09:25:00,6.131
01/01/2099 09:30:00,5.977
01/01/2099 09:35:00,6.153
01/01/2099 09:40:00,6.153
01/01/2099 09:45:00,5.977
01/01/2099 09:50:00,5.801
01/01/2099 09:55:00,5.713
01/01/2099 10:00:00,5.669
01/01/2099 10:05:00,5.494
01/01/2099 10:10:00,5.274
01/01/2099 10:15:00,5.274
01/01/2099 10:20:00,5.274
01/01/2099 10:25:00,5.186
01/01/2099 10:30:00,5.098
01/01/2099 10:35:00,5.274
01/01/2099 10:40:00,5.054
01/01/2099 10:45:00,5.054
01/01/2099 10:50:00,5.054
01/01/2099 10:55:00,4.966
01/01/2099 11:00:00,4.834
01/01/2099 11:05:00,4.834
01/01/2099 11:10:00,4.615
01/01/2099 11:15:00,4.615
01/01/2099 11:20:00,4.615
01/01/2099 11:25:00,4.527
01/01/2099 11:30:00,4.373
01/01/2099 11:35:00,4.285
01/01/2099 11:40:00,4.175
01/01/2099 11:45:00,4.175
01/01/2099 11:50:00,4.175
01/01/2099 11:55:00,4.131
01/01/2099 12:00:00,4.065
01/01/2099 12:05:00,4.065
01/01/2099 12:10:00,4.175
