!Version=2,type=RED,encoding=MBCS
FILECONT, TITLE
0,1
UserSettings,U_RD,U_EVAP,U_FLOW,U_VALUES,U_DATETIME
UserSettingsValues,mm,mm/day,m3/s,mm/hr,mm-dd-yyyy hh:mm
G_START,G_TS,G_NPROFILES,G_ARD,G_EVAP,G_UCWI,G_API30,G_SMS,G_SMD,G_WI,G_CINI,G_BF0,G_RP,G_DUR,G_RPT
01/01/2099 00:00:00,300,1,0,0,0.000,0,0,0.000,0,0,0,0.0000,0.0,POT
L_ARF,L_ARD,L_EVAP,L_UCWI,L_API30,L_SMS,L_SMD,L_WI,L_CINI,L_BF0
0.00,0,0,0.000,0,0,0.000,0,0,0
L_PTITLE,L_PDESC,L_GAUGE_DATA
1,COV2018_2050High_10y24h_Z1S_SCS,
L_ACF,L_SCF
1.000,1.000
P_DATETIME,1
01/01/2099 00:00:00,0.000
01/01/2099 00:05:00,3.121
01/01/2099 00:10:00,2.483
01/01/2099 00:15:00,2.388
01/01/2099 00:20:00,2.294
01/01/2099 00:25:00,2.199
01/01/2099 00:30:00,2.128
01/01/2099 00:35:00,2.128
01/01/2099 00:40:00,2.246
01/01/2099 00:45:00,2.341
01/01/2099 00:50:00,2.436
01/01/2099 00:55:00,2.530
01/01/2099 01:00:00,2.743
01/01/2099 01:05:00,3.311
01/01/2099 01:10:00,3.429
01/01/2099 01:15:00,3.523
01/01/2099 01:20:00,3.618
01/01/2099 01:25:00,3.713
01/01/2099 01:30:00,3.736
01/01/2099 01:35:00,3.547
01/01/2099 01:40:00,3.547
01/01/2099 01:45:00,3.452
01/01/2099 01:50:00,3.571
01/01/2099 01:55:00,3.618
01/01/2099 02:00:00,3.571
01/01/2099 02:05:00,3.665
01/01/2099 02:10:00,3.783
01/01/2099 02:15:00,3.783
01/01/2099 02:20:00,3.854
01/01/2099 02:25:00,3.854
01/01/2099 02:30:00,3.783
01/01/2099 02:35:00,3.783
01/01/2099 02:40:00,3.783
01/01/2099 02:45:00,3.783
01/01/2099 02:50:00,3.783
01/01/2099 02:55:00,3.783
01/01/2099 03:00:00,3.760
01/01/2099 03:05:00,3.665
01/01/2099 03:10:00,3.783
01/01/2099 03:15:00,3.783
01/01/2099 03:20:00,3.783
01/01/2099 03:25:00,3.831
01/01/2099 03:30:00,3.949
01/01/2099 03:35:00,4.138
01/01/2099 03:40:00,4.256
01/01/2099 03:45:00,4.162
01/01/2099 03:50:00,4.280
01/01/2099 03:55:00,4.375
01/01/2099 04:00:00,4.375
01/01/2099 04:05:00,4.375
01/01/2099 04:10:00,4.375
01/01/2099 04:15:00,4.469
01/01/2099 04:20:00,4.564
01/01/2099 04:25:00,4.611
01/01/2099 04:30:00,4.635
01/01/2099 04:35:00,4.729
01/01/2099 04:40:00,4.848
01/01/2099 04:45:00,4.942
01/01/2099 04:50:00,5.037
01/01/2099 04:55:00,5.131
01/01/2099 05:00:00,5.250
01/01/2099 05:05:00,5.439
01/01/2099 05:10:00,5.557
01/01/2099 05:15:00,5.652
01/01/2099 05:20:00,5.746
01/01/2099 05:25:00,5.841
01/01/2099 05:30:00,5.888
01/01/2099 05:35:00,5.793
01/01/2099 05:40:00,6.030
01/01/2099 05:45:00,6.125
01/01/2099 05:50:00,6.219
01/01/2099 05:55:00,6.361
01/01/2099 06:00:00,6.621
01/01/2099 06:05:00,7.094
01/01/2099 06:10:00,7.212
01/01/2099 06:15:00,7.307
01/01/2099 06:20:00,7.401
01/01/2099 06:25:00,7.496
01/01/2099 06:30:00,7.449
01/01/2099 06:35:00,6.976
01/01/2099 06:40:00,6.976
01/01/2099 06:45:00,7.165
01/01/2099 06:50:00,7.425
01/01/2099 06:55:00,7.709
01/01/2099 07:00:00,8.040
01/01/2099 07:05:00,8.513
01/01/2099 07:10:00,9.104
01/01/2099 07:15:00,9.672
01/01/2099 07:20:00,10.310
01/01/2099 07:25:00,11.019
01/01/2099 07:30:00,14.330
01/01/2099 07:35:00,25.302
01/01/2099 07:40:00,27.549
01/01/2099 07:45:00,28.305
01/01/2099 07:50:00,28.282
01/01/2099 07:55:00,27.478
01/01/2099 08:00:00,24.593
01/01/2099 08:05:00,17.026
01/01/2099 08:10:00,14.543
01/01/2099 08:15:00,12.935
01/01/2099 08:20:00,11.611
01/01/2099 08:25:00,10.570
01/01/2099 08:30:00,10.074
01/01/2099 08:35:00,10.641
01/01/2099 08:40:00,10.050
01/01/2099 08:45:00,9.577
01/01/2099 08:50:00,9.104
01/01/2099 08:55:00,8.631
01/01/2099 09:00:00,8.182
01/01/2099 09:05:00,7.803
01/01/2099 09:10:00,7.449
01/01/2099 09:15:00,7.165
01/01/2099 09:20:00,6.881
01/01/2099 09:25:00,6.597
01/01/2099 09:30:00,6.432
01/01/2099 09:35:00,6.621
01/01/2099 09:40:00,6.621
01/01/2099 09:45:00,6.432
01/01/2099 09:50:00,6.243
01/01/2099 09:55:00,6.148
01/01/2099 10:00:00,6.101
01/01/2099 10:05:00,5.912
01/01/2099 10:10:00,5.675
01/01/2099 10:15:00,5.675
01/01/2099 10:20:00,5.675
01/01/2099 10:25:00,5.581
01/01/2099 10:30:00,5.486
01/01/2099 10:35:00,5.675
01/01/2099 10:40:00,5.439
01/01/2099 10:45:00,5.439
01/01/2099 10:50:00,5.439
01/01/2099 10:55:00,5.344
01/01/2099 11:00:00,5.202
01/01/2099 11:05:00,5.202
01/01/2099 11:10:00,4.966
01/01/2099 11:15:00,4.966
01/01/2099 11:20:00,4.966
01/01/2099 11:25:00,4.871
01/01/2099 11:30:00,4.706
01/01/2099 11:35:00,4.611
01/01/2099 11:40:00,4.493
01/01/2099 11:45:00,4.493
01/01/2099 11:50:00,4.493
01/01/2099 11:55:00,4.446
01/01/2099 12:00:00,4.375
01/01/2099 12:05:00,4.375
01/01/2099 12:10:00,4.493
