!Version=2,type=RED,encoding=MBCS
FILECONT, TITLE
0,1
UserSettings,U_RD,U_EVAP,U_FLOW,U_VALUES,U_DATETIME
UserSettingsValues,mm,mm/day,m3/s,mm/hr,mm-dd-yyyy hh:mm
G_START,G_TS,G_NPROFILES,G_ARD,G_EVAP,G_UCWI,G_API30,G_SMS,G_SMD,G_WI,G_CINI,G_BF0,G_RP,G_DUR,G_RPT
01/01/2099 00:00:00,300,1,0,0,0.000,0,0,0.000,0,0,0,0.0000,0.0,POT
L_ARF,L_ARD,L_EVAP,L_UCWI,L_API30,L_SMS,L_SMD,L_WI,L_CINI,L_BF0
0.00,0,0,0.000,0,0,0.000,0,0,0
L_PTITLE,L_PDESC,L_GAUGE_DATA
1,COV2018_Current_2y1h_Z1N_SCS,
L_ACF,L_SCF
1.000,1.000
P_DATETIME,1
01/01/2099 00:00:00,0.000
01/01/2099 00:05:00,0.300
01/01/2099 00:10:00,0.239
01/01/2099 00:15:00,0.230
01/01/2099 00:20:00,0.221
01/01/2099 00:25:00,0.212
01/01/2099 00:30:00,0.205
01/01/2099 00:35:00,0.205
01/01/2099 00:40:00,0.216
01/01/2099 00:45:00,0.225
01/01/2099 00:50:00,0.234
01/01/2099 00:55:00,0.244
01/01/2099 01:00:00,0.264
01/01/2099 01:05:00,0.319
01/01/2099 01:10:00,0.330
01/01/2099 01:15:00,0.339
01/01/2099 01:20:00,0.348
01/01/2099 01:25:00,0.357
01/01/2099 01:30:00,0.360
01/01/2099 01:35:00,0.341
01/01/2099 01:40:00,0.341
01/01/2099 01:45:00,0.332
01/01/2099 01:50:00,0.344
01/01/2099 01:55:00,0.348
01/01/2099 02:00:00,0.344
01/01/2099 02:05:00,0.353
01/01/2099 02:10:00,0.364
01/01/2099 02:15:00,0.364
01/01/2099 02:20:00,0.371
01/01/2099 02:25:00,0.371
01/01/2099 02:30:00,0.364
01/01/2099 02:35:00,0.364
01/01/2099 02:40:00,0.364
01/01/2099 02:45:00,0.364
01/01/2099 02:50:00,0.364
01/01/2099 02:55:00,0.364
01/01/2099 03:00:00,0.362
01/01/2099 03:05:00,0.353
01/01/2099 03:10:00,0.364
01/01/2099 03:15:00,0.364
01/01/2099 03:20:00,0.364
01/01/2099 03:25:00,0.369
01/01/2099 03:30:00,0.380
01/01/2099 03:35:00,0.398
01/01/2099 03:40:00,0.410
01/01/2099 03:45:00,0.401
01/01/2099 03:50:00,0.412
01/01/2099 03:55:00,0.421
01/01/2099 04:00:00,0.421
01/01/2099 04:05:00,0.421
01/01/2099 04:10:00,0.421
01/01/2099 04:15:00,0.430
01/01/2099 04:20:00,0.439
01/01/2099 04:25:00,0.444
01/01/2099 04:30:00,0.446
01/01/2099 04:35:00,0.455
01/01/2099 04:40:00,0.467
01/01/2099 04:45:00,0.476
01/01/2099 04:50:00,0.485
01/01/2099 04:55:00,0.494
01/01/2099 05:00:00,0.505
01/01/2099 05:05:00,0.524
01/01/2099 05:10:00,0.535
01/01/2099 05:15:00,0.544
01/01/2099 05:20:00,0.553
01/01/2099 05:25:00,0.562
01/01/2099 05:30:00,0.567
01/01/2099 05:35:00,0.558
01/01/2099 05:40:00,0.581
01/01/2099 05:45:00,0.590
01/01/2099 05:50:00,0.599
01/01/2099 05:55:00,0.612
01/01/2099 06:00:00,0.637
01/01/2099 06:05:00,0.683
01/01/2099 06:10:00,0.694
01/01/2099 06:15:00,0.703
01/01/2099 06:20:00,0.713
01/01/2099 06:25:00,0.722
01/01/2099 06:30:00,0.717
01/01/2099 06:35:00,0.672
01/01/2099 06:40:00,0.672
01/01/2099 06:45:00,0.690
01/01/2099 06:50:00,0.715
01/01/2099 06:55:00,0.742
01/01/2099 07:00:00,0.774
01/01/2099 07:05:00,0.820
01/01/2099 07:10:00,0.876
01/01/2099 07:15:00,0.931
01/01/2099 07:20:00,0.993
01/01/2099 07:25:00,1.061
01/01/2099 07:30:00,1.380
01/01/2099 07:35:00,2.436
01/01/2099 07:40:00,2.652
01/01/2099 07:45:00,2.725
01/01/2099 07:50:00,2.723
01/01/2099 07:55:00,2.645
01/01/2099 08:00:00,2.368
01/01/2099 08:05:00,1.639
01/01/2099 08:10:00,1.400
01/01/2099 08:15:00,1.245
01/01/2099 08:20:00,1.118
01/01/2099 08:25:00,1.018
01/01/2099 08:30:00,0.970
01/01/2099 08:35:00,1.024
01/01/2099 08:40:00,0.968
01/01/2099 08:45:00,0.922
01/01/2099 08:50:00,0.876
01/01/2099 08:55:00,0.831
01/01/2099 09:00:00,0.788
01/01/2099 09:05:00,0.751
01/01/2099 09:10:00,0.717
01/01/2099 09:15:00,0.690
01/01/2099 09:20:00,0.662
01/01/2099 09:25:00,0.635
01/01/2099 09:30:00,0.619
01/01/2099 09:35:00,0.637
01/01/2099 09:40:00,0.637
01/01/2099 09:45:00,0.619
01/01/2099 09:50:00,0.601
01/01/2099 09:55:00,0.592
01/01/2099 10:00:00,0.587
01/01/2099 10:05:00,0.569
01/01/2099 10:10:00,0.546
01/01/2099 10:15:00,0.546
01/01/2099 10:20:00,0.546
01/01/2099 10:25:00,0.537
01/01/2099 10:30:00,0.528
01/01/2099 10:35:00,0.546
01/01/2099 10:40:00,0.524
01/01/2099 10:45:00,0.524
01/01/2099 10:50:00,0.524
01/01/2099 10:55:00,0.514
01/01/2099 11:00:00,0.501
01/01/2099 11:05:00,0.501
01/01/2099 11:10:00,0.478
01/01/2099 11:15:00,0.478
01/01/2099 11:20:00,0.478
01/01/2099 11:25:00,0.469
01/01/2099 11:30:00,0.453
01/01/2099 11:35:00,0.444
01/01/2099 11:40:00,0.433
01/01/2099 11:45:00,0.433
01/01/2099 11:50:00,0.433
01/01/2099 11:55:00,0.428
01/01/2099 12:00:00,0.421
01/01/2099 12:05:00,0.421
01/01/2099 12:10:00,0.433
